"year","country","sex","age","population","gdp_per_capita","suicides_no","suicide_per_100k"
2002,"Netherlands","female","55-74",1527586,30757,148,9.6884888968608
2002,"Netherlands","female","75+",642771,30757,56,8.71227855643767
2002,"Netherlands","male","15-24",978378,30757,80,8.17679874240835
2002,"Netherlands","male","25-34",1191890,30757,179,15.0181644279254
2002,"Netherlands","male","35-54",2481771,30757,482,19.421614645348
2002,"Netherlands","male","5-14",1015880,30757,5,0.492184116234201
2002,"Netherlands","male","55-74",1454558,30757,227,15.6061153972547
2002,"Netherlands","male","75+",350179,30757,90,25.7011414162471
2002,"New Zealand","female","15-24",271530,18208,30,11.0485029278533
2002,"New Zealand","female","25-34",282330,18208,26,9.20908157121099
2002,"New Zealand","female","35-54",573790,18208,39,6.79691176214294
2002,"New Zealand","female","5-14",292230,18208,0,0
2002,"New Zealand","female","55-74",317610,18208,13,4.09307011743963
2002,"New Zealand","female","75+",131060,18208,5,3.81504654356783
2002,"New Zealand","male","15-24",280450,18208,66,23.5336067035122
2002,"New Zealand","male","25-34",263160,18208,82,31.1597507219942
2002,"New Zealand","male","35-54",550840,18208,131,23.7818604313412
2002,"New Zealand","male","5-14",308420,18208,0,0
2002,"New Zealand","male","55-74",304480,18208,59,19.3772990015765
2002,"New Zealand","male","75+",83290,18208,16,19.2099891943811
2002,"Norway","female","15-24",266365,46049,15,5.6313704878644
2002,"Norway","female","25-34",326338,46049,23,7.04790738436835
2002,"Norway","female","35-54",624015,46049,46,7.37161766944705
2002,"Norway","female","5-14",298572,46049,0,0
2002,"Norway","female","55-74",408933,46049,40,9.78155345741234
2002,"Norway","female","75+",221235,46049,8,3.61606436594571
2002,"Norway","male","15-24",277736,46049,49,17.6426534550796
2002,"Norway","male","25-34",335566,46049,74,22.0522937365526
2002,"Norway","male","35-54",650114,46049,116,17.8430244541727
2002,"Norway","male","5-14",315265,46049,2,0.634386944316686
2002,"Norway","male","55-74",388778,46049,85,21.8633770429397
2002,"Norway","male","75+",130772,46049,36,27.5288288012724
2002,"Panama","female","15-24",287290,4641,6,2.0884820216506
2002,"Panama","female","25-34",260156,4641,6,2.30630852257876
2002,"Panama","female","35-54",345505,4641,8,2.31545129592915
2002,"Panama","female","5-14",313540,4641,2,0.6378771448619
2002,"Panama","female","55-74",147510,4641,5,3.38960070503695
2002,"Panama","female","75+",37924,4641,3,7.91055795802131
2002,"Panama","male","15-24",298701,4641,27,9.03913947392208
2002,"Panama","male","25-34",264880,4641,27,10.193295077016
2002,"Panama","male","35-54",343226,4641,45,13.1108948622773
2002,"Panama","male","5-14",325809,4641,2,0.61385658468612
2002,"Panama","male","55-74",142461,4641,26,18.2506089385867
2002,"Panama","male","75+",33044,4641,3,9.07880401888391
2002,"Paraguay","female","15-24",552182,1315,32,5.79519071610447
2002,"Paraguay","female","25-34",382378,1315,11,2.87673454016706
2002,"Paraguay","female","35-54",513310,1315,10,1.94814049989285
2002,"Paraguay","female","5-14",662632,1315,7,1.05639329220442
2002,"Paraguay","female","55-74",213126,1315,6,2.81523605754343
2002,"Paraguay","female","75+",53927,1315,0,0
2002,"Paraguay","male","15-24",569595,1315,42,7.3736602322703
2002,"Paraguay","male","25-34",390558,1315,25,6.40109791631461
2002,"Paraguay","male","35-54",535007,1315,32,5.98123015212885
2002,"Paraguay","male","5-14",685092,1315,1,0.145965797294378
2002,"Paraguay","male","55-74",210122,1315,9,4.28322593540895
2002,"Paraguay","male","75+",41992,1315,2,4.76281196418365
2002,"Philippines","female","15-24",7903007,1158,114,1.44248891592782
2002,"Philippines","female","25-34",6059494,1158,61,1.00668471657865
2002,"Philippines","female","35-54",7977125,1158,74,0.927652506385446
2002,"Philippines","female","5-14",9675419,1158,15,0.155032045640607
2002,"Philippines","female","55-74",2885746,1158,27,0.935633281654033
2002,"Philippines","female","75+",518398,1158,11,2.12192176667348
2002,"Philippines","male","15-24",8184036,1158,346,4.22774288871652
2002,"Philippines","male","25-34",6171400,1158,267,4.32640891855981
2002,"Philippines","male","35-54",7922273,1158,251,3.16828263807622
2002,"Philippines","male","5-14",10117670,1158,22,0.217441367429458
2002,"Philippines","male","55-74",2525030,1158,93,3.68312455693596
2002,"Philippines","male","75+",316845,1158,20,6.31223468888573
2002,"Poland","female","15-24",3157831,5466,84,2.66005368875028
2002,"Poland","female","25-34",2648168,5466,68,2.56781291821365
2002,"Poland","female","35-54",5674795,5466,448,7.89455830563042
2002,"Poland","female","5-14",2456261,5466,10,0.407122858686434
2002,"Poland","female","55-74",3603595,5466,287,7.96426901469227
2002,"Poland","female","75+",1256585,5466,95,7.56017300859074
2002,"Poland","male","15-24",3281123,5466,646,19.6883810817211
2002,"Poland","male","25-34",2725143,5466,729,26.7508897698213
2002,"Poland","male","35-54",5556985,5466,2357,42.4150865982183
2002,"Poland","male","5-14",2574352,5466,31,1.20418652927028
2002,"Poland","male","55-74",2820368,5466,1000,35.4563659777731
2002,"Poland","male","75+",592292,5466,170,28.7020591194884
2002,"Portugal","female","15-24",694535,13614,10,1.4398122484828
2002,"Portugal","female","25-34",800649,13614,28,3.49716292657582
2002,"Portugal","female","35-54",1468439,13614,81,5.51606161372723
2002,"Portugal","female","5-14",545281,13614,2,0.366783364907268
2002,"Portugal","female","55-74",1154273,13614,87,7.53721173413915
2002,"Portugal","female","75+",457011,13614,55,12.0347212649148
2002,"Portugal","male","15-24",716414,13614,50,6.97920476149266
2002,"Portugal","male","25-34",799894,13614,118,14.751954633989
2002,"Portugal","male","35-54",1398674,13614,284,20.3049459702547
2002,"Portugal","male","5-14",576040,13614,2,0.347198111242275
2002,"Portugal","male","55-74",970633,13614,305,31.4227931669333
2002,"Portugal","male","75+",277989,13614,188,67.6285752313941
2002,"Puerto Rico","female","15-24",300542,20325,2,0.665464394327581
2002,"Puerto Rico","female","25-34",275792,20325,9,3.26332888553693
2002,"Puerto Rico","female","35-54",521365,20325,14,2.68525888772741
2002,"Puerto Rico","female","5-14",294844,20325,1,0.339162404525783
2002,"Puerto Rico","female","55-74",331501,20325,10,3.01658215209004
2002,"Puerto Rico","female","75+",114357,20325,1,0.874454558968843
2002,"Puerto Rico","male","15-24",304764,20325,16,5.24996390649814
2002,"Puerto Rico","male","25-34",261506,20325,37,14.1488149411486
2002,"Puerto Rico","male","35-54",451276,20325,80,17.7275104370718
2002,"Puerto Rico","male","5-14",307586,20325,0,0
2002,"Puerto Rico","male","55-74",278010,20325,47,16.9058666954426
2002,"Puerto Rico","male","75+",82408,20325,22,26.696437239103
2002,"Republic of Korea","female","15-24",3602297,13501,254,7.05105658972594
2002,"Republic of Korea","female","25-34",4314215,13501,401,9.29485433618862
2002,"Republic of Korea","female","35-54",7092799,13501,845,11.9134914157302
2002,"Republic of Korea","female","5-14",3205108,13501,17,0.530403343662678
2002,"Republic of Korea","female","55-74",3519055,13501,664,18.8687019668633
2002,"Republic of Korea","female","75+",801199,13501,491,61.2831518761257
2002,"Republic of Korea","male","15-24",3836446,13501,374,9.74860587116305
2002,"Republic of Korea","male","25-34",4480596,13501,970,21.6489056366608
2002,"Republic of Korea","male","35-54",7370094,13501,2444,33.1610424507476
2002,"Republic of Korea","male","5-14",3606696,13501,14,0.388166898457757
2002,"Republic of Korea","male","55-74",2906720,13501,1648,56.6962074090384
2002,"Republic of Korea","male","75+",374816,13501,489,130.464014343038
2002,"Romania","female","15-24",1659695,2231,38,2.28957730185365
2002,"Romania","female","25-34",1810431,2231,58,3.20365702973491
2002,"Romania","female","35-54",2875101,2231,175,6.08674269182196
2002,"Romania","female","5-14",1312484,2231,11,0.838105454999832
2002,"Romania","female","55-74",2292484,2231,187,8.15709073651114
2002,"Romania","female","75+",669890,2231,59,8.80741614294884
2002,"Romania","male","15-24",1739618,2231,198,11.3818091098161
2002,"Romania","male","25-34",1876794,2231,375,19.9808822918232
2002,"Romania","male","35-54",2808780,2231,1138,40.5158111350836
2002,"Romania","male","5-14",1372601,2231,35,2.54990343151433
2002,"Romania","male","55-74",1878420,2231,651,34.6567860222953
2002,"Romania","male","75+",404282,2231,142,35.1239976056317
2002,"Russian Federation","female","15-24",11425220,2527,1054,9.22520529145172
2002,"Russian Federation","female","25-34",9838656,2527,1086,11.0380930078255
2002,"Russian Federation","female","35-54",22995821,2527,2910,12.6544731758001
2002,"Russian Federation","female","5-14",8396266,2527,83,0.988534665290499
2002,"Russian Federation","female","55-74",15292297,2527,2472,16.1650012421286
2002,"Russian Federation","female","75+",5126645,2527,1452,28.3226164479889
2002,"Russian Federation","male","15-24",11714752,2527,6667,56.9111492927891
2002,"Russian Federation","male","25-34",10156286,2527,8696,85.6218503496258
2002,"Russian Federation","male","35-54",21320535,2527,20119,94.3644237820486
2002,"Russian Federation","male","5-14",8810074,2527,338,3.83651715070725
2002,"Russian Federation","male","55-74",9892090,2527,8850,89.4654213619164
2002,"Russian Federation","male","75+",1622258,2527,1297,79.9502915072695
2002,"Saint Lucia","female","15-24",15885,5155,1,6.29524708844822
2002,"Saint Lucia","female","25-34",12889,5155,0,0
2002,"Saint Lucia","female","35-54",17427,5155,1,5.73822229873185
2002,"Saint Lucia","female","5-14",17117,5155,0,0
2002,"Saint Lucia","female","55-74",7756,5155,1,12.8932439401753
2002,"Saint Lucia","female","75+",3217,5155,1,31.0848616723656
2002,"Saint Lucia","male","15-24",15388,5155,2,12.9971406290616
2002,"Saint Lucia","male","25-34",12017,5155,2,16.6430889573105
2002,"Saint Lucia","male","35-54",16874,5155,1,5.92627711271779
2002,"Saint Lucia","male","5-14",17175,5155,0,0
2002,"Saint Lucia","male","55-74",6972,5155,1,14.3430866322433
2002,"Saint Lucia","male","75+",2451,5155,2,81.5993472052224
2002,"Saint Vincent and Grenadines","female","15-24",10586,4723,0,0
2002,"Saint Vincent and Grenadines","female","25-34",8183,4723,0,0
2002,"Saint Vincent and Grenadines","female","35-54",11640,4723,1,8.59106529209622
2002,"Saint Vincent and Grenadines","female","5-14",11047,4723,0,0
2002,"Saint Vincent and Grenadines","female","55-74",5140,4723,0,0
2002,"Saint Vincent and Grenadines","female","75+",1887,4723,0,0
2002,"Saint Vincent and Grenadines","male","15-24",10839,4723,1,9.22594335270781
2002,"Saint Vincent and Grenadines","male","25-34",8713,4723,1,11.4771031791576
2002,"Saint Vincent and Grenadines","male","35-54",12383,4723,2,16.1511749979811
2002,"Saint Vincent and Grenadines","male","5-14",11257,4723,0,0
2002,"Saint Vincent and Grenadines","male","55-74",4854,4723,0,0
2002,"Saint Vincent and Grenadines","male","75+",1270,4723,2,157.48031496063
2002,"Serbia","female","15-24",495315,2258,13,2.62459243107921
2002,"Serbia","female","25-34",492285,2258,23,4.67209035416476
2002,"Serbia","female","35-54",1116564,2258,94,8.41868446412387
2002,"Serbia","female","5-14",410558,2258,0,0
2002,"Serbia","female","55-74",910921,2258,169,18.5526516569494
2002,"Serbia","female","75+",250502,2258,96,38.3230473209795
2002,"Serbia","male","15-24",516180,2258,69,13.3674299662908
2002,"Serbia","male","25-34",494298,2258,94,19.0168683668556
2002,"Serbia","male","35-54",1094978,2258,309,28.2197450542385
2002,"Serbia","male","5-14",432109,2258,4,0.92569236002953
2002,"Serbia","male","55-74",772635,2258,410,53.0651601338278
2002,"Serbia","male","75+",151768,2258,165,108.718570449634
2002,"Seychelles","female","15-24",7901,9070,0,0
2002,"Seychelles","female","25-34",7300,9070,0,0
2002,"Seychelles","female","35-54",10257,9070,0,0
2002,"Seychelles","female","5-14",7443,9070,0,0
2002,"Seychelles","female","55-74",4170,9070,0,0
2002,"Seychelles","female","75+",1707,9070,0,0
2002,"Seychelles","male","15-24",8158,9070,1,12.2579063495955
2002,"Seychelles","male","25-34",7309,9070,2,27.3635244219455
2002,"Seychelles","male","35-54",10446,9070,1,9.57304231284702
2002,"Seychelles","male","5-14",7799,9070,0,0
2002,"Seychelles","male","55-74",3461,9070,0,0
2002,"Seychelles","male","75+",953,9070,1,104.931794333683
2002,"Singapore","female","15-24",209600,29048,20,9.54198473282443
2002,"Singapore","female","25-34",286100,29048,20,6.99056274030059
2002,"Singapore","female","35-54",576200,29048,52,9.02464422075668
2002,"Singapore","female","5-14",247700,29048,0,0
2002,"Singapore","female","55-74",220400,29048,18,8.16696914700545
2002,"Singapore","female","75+",53600,29048,19,35.4477611940299
2002,"Singapore","male","15-24",216400,29048,15,6.93160813308688
2002,"Singapore","male","25-34",265900,29048,38,14.291086874765
2002,"Singapore","male","35-54",582400,29048,87,14.9381868131868
2002,"Singapore","male","5-14",263200,29048,0,0
2002,"Singapore","male","55-74",206500,29048,33,15.9806295399516
2002,"Singapore","male","75+",37200,29048,19,51.0752688172043
2002,"Slovakia","female","15-24",443566,6869,9,2.0290103389349
2002,"Slovakia","female","25-34",405949,6869,10,2.4633636244947
2002,"Slovakia","female","35-54",782131,6869,39,4.98637696242701
2002,"Slovakia","female","5-14",351821,6869,0,0
2002,"Slovakia","female","55-74",488427,6869,27,5.52794992905798
2002,"Slovakia","female","75+",163273,6869,15,9.18706705946482
2002,"Slovakia","male","15-24",461791,6869,52,11.2605052935202
2002,"Slovakia","male","25-34",418377,6869,97,23.1848309060967
2002,"Slovakia","male","35-54",770285,6869,289,37.5185807850341
2002,"Slovakia","male","5-14",368205,6869,2,0.543175676593202
2002,"Slovakia","male","55-74",370208,6869,126,34.0349209093267
2002,"Slovakia","male","75+",83551,6869,51,61.0405620519204
2002,"Slovenia","female","15-24",136783,12362,3,2.19325500975998
2002,"Slovenia","female","25-34",142886,12362,8,5.59886902845625
2002,"Slovenia","female","35-54",300471,12362,42,13.9780544545064
2002,"Slovenia","female","5-14",103743,12362,1,0.963920457283865
2002,"Slovenia","female","55-74",213137,12362,34,15.9521809915688
2002,"Slovenia","female","75+",79266,12362,19,23.969924053188
2002,"Slovenia","male","15-24",144651,12362,25,17.2829776496533
2002,"Slovenia","male","25-34",150164,12362,46,30.6331743959937
2002,"Slovenia","male","35-54",314479,12362,191,60.7353750170918
2002,"Slovenia","male","5-14",109483,12362,0,0
2002,"Slovenia","male","55-74",178262,12362,136,76.2921991226397
2002,"Slovenia","male","75+",32799,12362,35,106.710570444221
2002,"South Africa","female","15-24",4851340,2769,26,0.535934401629241
2002,"South Africa","female","25-34",3871715,2769,6,0.15497008431664
2002,"South Africa","female","35-54",5057440,2769,9,0.177955645543991
2002,"South Africa","female","5-14",5081661,2769,1,0.0196786050860142
2002,"South Africa","female","55-74",2102686,2769,4,0.190232873572183
2002,"South Africa","female","75+",396984,2769,1,0.251899320879431
2002,"South Africa","male","15-24",4895133,2769,55,1.12356497770336
2002,"South Africa","male","25-34",3829330,2769,46,1.20125452755443
2002,"South Africa","male","35-54",4667760,2769,67,1.43537799715495
2002,"South Africa","male","5-14",5141866,2769,5,0.097240962716648
2002,"South Africa","male","55-74",1702348,2769,14,0.822393541156097
2002,"South Africa","male","75+",205605,2769,2,0.972738989810559
2002,"Spain","female","15-24",2719911,17924,46,1.69123180868786
2002,"Spain","female","25-34",3417162,17924,103,3.01419716127008
2002,"Spain","female","35-54",5794565,17924,245,4.22809995228287
2002,"Spain","female","5-14",1961320,17924,1,0.0509860706055106
2002,"Spain","female","55-74",4260724,17924,268,6.29001080567528
2002,"Spain","female","75+",1934508,17924,154,7.96068044174539
2002,"Spain","male","15-24",2855801,17924,196,6.86322331282887
2002,"Spain","male","25-34",3566812,17924,414,11.6070036772333
2002,"Spain","male","35-54",5784305,17924,752,13.0006975773235
2002,"Spain","male","5-14",2069866,17924,7,0.338186143450832
2002,"Spain","male","55-74",3804296,17924,688,18.0848177954607
2002,"Spain","male","75+",1171341,17924,498,42.5153734053534
2002,"Sri Lanka","female","15-24",1772766,951,335,18.8970230701627
2002,"Sri Lanka","female","25-34",1514774,951,213,14.0615035642281
2002,"Sri Lanka","female","35-54",2477980,951,204,8.23251196539116
2002,"Sri Lanka","female","5-14",1626383,951,28,1.72161169908933
2002,"Sri Lanka","female","55-74",1153099,951,106,9.19261919401543
2002,"Sri Lanka","female","75+",234216,951,31,13.235645728729
2002,"Sri Lanka","male","15-24",1799884,951,520,28.8907507372697
2002,"Sri Lanka","male","25-34",1478000,951,639,43.234100135318
2002,"Sri Lanka","male","35-54",2389646,951,1476,61.7664708496572
2002,"Sri Lanka","male","5-14",1682076,951,24,1.4268083011707
2002,"Sri Lanka","male","55-74",1055685,951,641,60.7188697386057
2002,"Sri Lanka","male","75+",211446,951,165,78.0341079992055
2002,"Suriname","female","15-24",41713,2507,4,9.58933665763671
2002,"Suriname","female","25-34",38769,2507,5,12.8969021641002
2002,"Suriname","female","35-54",54990,2507,4,7.27404982724132
2002,"Suriname","female","5-14",49195,2507,3,6.09818070942169
2002,"Suriname","female","55-74",24443,2507,4,16.364603362926
2002,"Suriname","female","75+",5067,2507,1,19.7355437142293
